loan_id,borrower_id,loan_amount,loan_term,interest_rate,monthly_payment,loan_purpose,employment_length,housing,annual_income,debt_to_income,Default
1545589,74536785,15000, 36 months,10.75,489.31,debt_consolidation,,yes,36000,19.2,0
547829,50565172,13675, 36 months,5.32,411.82,debt_consolidation,,yes,50100,22.66,0
761166,108381739,35000, 60 months,11.99,778.38,debt_consolidation,10+ years,yes,115000,25.24,0
1334315,79190687,25800, 36 months,7.39,801.24,debt_consolidation,10+ years,yes,60000,17.28,0
771801,107165988,24000, 36 months,5.32,722.76,credit_card,6 years,yes,188000,8.93,0
812133,9646605,15000, 36 months,8.9,476.3,credit_card,7 years,yes,70000,29.69,0
721065,110085046,33600, 60 months,20,890.2,debt_consolidation,10+ years,yes,114000,24.89,0
1582992,72042672,35000, 36 months,11.99,1162.34,other,3 years,yes,189600,10.41,0
1038031,98865507,35000, 60 months,25.49,1037.38,debt_consolidation,10+ years,yes,105000,20.74,0
743708,109650714,9800, 36 months,12.62,328.41,debt_consolidation,2 years,no,55000,21.41,0
776645,106386697,5000, 36 months,5.32,150.58,major_purchase,6 years,yes,70000,1.01,0
86835,25218065,25000, 60 months,25.89,746.89,major_purchase,3 years,no,75000,21.44,1
290377,67055525,17125, 36 months,9.17,545.93,other,3 years,yes,68000,20.56,0
1409334,75050112,5000, 36 months,16.29,176.51,credit_card,10+ years,no,48000,20.03,0
650592,40960817,24000, 60 months,18.84,620.47,debt_consolidation,10+ years,yes,134000,20.99,0
614435,43985208,15000, 36 months,10.99,491.01,home_improvement,3 years,yes,64000,21.71,0
554637,46826265,10000, 60 months,23.99,287.63,debt_consolidation,< 1 year,no,57500,22.15,0
404386,60814515,7100, 36 months,12.29,236.81,home_improvement,< 1 year,yes,48000,24.53,0
257780,629537,4750, 36 months,13.72,161.7,debt_consolidation,< 1 year,no,28800,22.33,0
1325112,81345728,10000, 36 months,9.75,321.5,debt_consolidation,2 years,yes,29000,23.84,0
761483,108302154,14000, 60 months,13.59,322.79,debt_consolidation,5 years,no,56888,17.28,0
723283,111025754,6000, 36 months,7.21,185.84,major_purchase,6 years,no,63119,11.69,0
1252653,115414245,18000, 36 months,7.97,563.81,debt_consolidation,5 years,yes,110000,14.15,0
1036514,99231312,14925, 60 months,16.99,370.85,medical,10+ years,yes,120000,18.86,0
827339,7724602,29700, 36 months,16.2,1047.1,debt_consolidation,8 years,no,125000,10.51,0
670406,39652070,23800, 36 months,11.44,784.15,debt_consolidation,5 years,yes,84000,15.71,0
270143,451782,5000, 36 months,7.4,155.3,major_purchase,6 years,no,72000,14.22,0
1334245,79925901,10000, 36 months,5.32,301.15,other,10+ years,no,45000,21.61,0
1169334,85188614,15000, 36 months,9.49,480.43,debt_consolidation,10+ years,no,94000,25.76,0
1002354,102336106,4200, 36 months,10.49,136.5,major_purchase,7 years,no,90000,12.31,0
75260,27651105,21000, 60 months,8.39,429.74,debt_consolidation,10+ years,yes,137612,10.6,0
371083,63284883,19475, 36 months,19.99,723.67,debt_consolidation,3 years,yes,70000,26.52,1
579311,46786517,15400, 60 months,9.17,320.96,home_improvement,10+ years,yes,46000,22.49,0
4620,37031232,30000, 60 months,11.99,667.19,credit_card,4 years,yes,76674,39.13,0
325522,65634238,20000, 36 months,14.33,686.77,debt_consolidation,8 years,yes,41000,30.83,0
1209226,118677423,36000, 60 months,10.42,772.36,debt_consolidation,6 years,yes,110000,12.4,0
446051,58572157,24000, 36 months,5.32,722.76,credit_card,9 years,yes,60000,13.34,0
649999,40930940,16075, 60 months,20.49,430.29,credit_card,10+ years,yes,35000,29.94,0
1054400,97102505,6000, 36 months,7.49,186.61,other,10+ years,no,25000,24.44,0
1472965,92234677,24000, 60 months,13.99,558.32,home_improvement,10+ years,yes,58673,19.43,0
868378,6523096,16675, 60 months,10.64,359.57,credit_card,1 year,no,47500,21.04,0
875272,6298802,35000, 60 months,20.31,933.34,debt_consolidation,10+ years,yes,100000,18.94,0
663120,40350893,25000, 60 months,18.54,642.21,other,10+ years,no,102000,9.88,0
720415,111016618,6000, 36 months,5.32,180.69,debt_consolidation,6 years,no,80000,13.26,0
28821,34482198,9650, 36 months,18.54,351.5,debt_consolidation,3 years,yes,31200,14.54,1
658746,40531611,11200, 60 months,15.59,269.93,debt_consolidation,10+ years,no,40125,33.02,0
1538626,72552267,32000, 60 months,18.99,829.93,home_improvement,10+ years,yes,185000,14.62,0
375411,62634641,7000, 36 months,9.17,223.16,credit_card,,yes,74000,29.5,0
1645996,68424177,5000, 36 months,9.8,160.87,debt_consolidation,5 years,yes,150000,1.45,0
901539,5030495,6175, 36 months,16.29,217.98,home_improvement,6 years,yes,48000,27.18,1
1169550,85088924,15000, 36 months,10.99,491.01,debt_consolidation,3 years,yes,173000,18.26,0
568494,47068512,30000, 60 months,13.99,697.9,debt_consolidation,10+ years,yes,86000,20.53,0
97228,23904820,18000, 60 months,18.99,466.84,debt_consolidation,2 years,no,45000,13.43,0
707199,111935427,5000, 36 months,21.45,189.54,other,10+ years,no,35700,31.16,0
677369,38619148,11000, 60 months,14.31,257.73,debt_consolidation,10+ years,yes,62000,12.12,0
424263,60025777,7200, 36 months,9.99,232.29,debt_consolidation,10+ years,no,75000,1.73,0
1433169,94072214,1100, 36 months,11.44,36.25,medical,10+ years,yes,47000,21.48,0
477102,56039781,15600, 60 months,24.99,457.79,debt_consolidation,10+ years,no,52000,17.4,1
767357,107026715,21000, 60 months,12.74,475.03,credit_card,< 1 year,no,130000,18.24,0
1206522,118550953,3200, 36 months,14.08,109.5,debt_consolidation,2 years,yes,125000,7.7,0
602536,45212248,4500, 36 months,7.89,140.79,major_purchase,8 years,no,67000,9.78,0
188996,13046967,8725, 36 months,16.59,309.3,debt_consolidation,5 years,no,41600,8.71,0
1109449,88837972,15500, 36 months,11.49,511.06,debt_consolidation,10+ years,yes,65000,14.42,0
1025460,97883817,40000, 60 months,13.99,930.53,small_business,8 years,yes,240000,9.49,0
895259,5505616,10000, 36 months,13.11,337.47,home_improvement,4 years,yes,45000,16.14,0
729459,108719265,20000, 36 months,5.32,602.3,debt_consolidation,5 years,no,100000,6.6,0
1216137,117882417,12800, 36 months,9.93,412.6,debt_consolidation,,yes,37000,18.36,0
213983,11635769,11000, 36 months,15.61,384.62,other,10+ years,no,41000,18.09,0
1532423,75332532,25000, 36 months,6.49,766.12,debt_consolidation,10+ years,yes,145000,14.38,0
1425349,95157533,1000, 36 months,11.44,32.95,medical,10+ years,yes,52000,16.41,0
1261819,114803417,15600, 36 months,9.93,502.86,debt_consolidation,8 years,yes,68377,17.59,0
626291,43034741,18200, 36 months,6.39,556.91,home_improvement,4 years,yes,91000,19.35,0
264440,533260,21000, 60 months,17.19,318.8,credit_card,2 years,no,55000,9.75,0
644996,40971975,20000, 36 months,11.53,659.81,debt_consolidation,1 year,yes,50000,26.24,0
527295,51880033,10000, 36 months,12.29,333.53,credit_card,2 years,no,27400,21.81,0
597240,45704441,24000, 60 months,19.52,629.47,debt_consolidation,10+ years,no,63500,23.83,0
1087269,96401621,5000, 36 months,5.32,150.58,medical,6 years,yes,52000,21.1,0
1384521,76764573,35000, 60 months,21.18,950.42,home_improvement,2 years,no,125000,1.87,0
272127,410558,11500, 36 months,11.58,379.66,debt_consolidation,8 years,yes,47244,23.7,1
783880,105527530,24000, 60 months,8.24,489.4,credit_card,10+ years,no,126000,22.57,0
652646,41129475,6000, 36 months,10.99,196.41,debt_consolidation,5 years,yes,30000,15.96,0
475060,56001971,11050, 60 months,12.69,249.68,debt_consolidation,8 years,yes,30000,24,1
798174,104191258,12000, 60 months,14.99,285.42,debt_consolidation,9 years,yes,58100,11.44,0
981650,1241706,18000, 60 months,14.65,424.92,credit_card,5 years,no,55000,14.84,0
1117864,89025017,5000, 36 months,12.79,167.97,debt_consolidation,2 years,no,40000,17.55,0
1561051,73923737,9125, 36 months,9.16,290.86,debt_consolidation,10+ years,yes,75500,30.95,0
1378719,77331611,4000, 36 months,14.46,137.61,home_improvement,10+ years,yes,70000,16.12,0
362020,63568812,18000, 36 months,10.99,589.22,debt_consolidation,2 years,no,40000,24.48,0
528297,51947640,10000, 36 months,10.99,327.34,debt_consolidation,10+ years,no,45000,19.87,0
1221158,118179271,24000, 60 months,16.02,583.89,debt_consolidation,10+ years,yes,90000,19.31,0
1291592,112645908,35000, 60 months,10.91,759.42,debt_consolidation,2 years,yes,80000,28.79,0
211140,11905614,9850, 36 months,18.25,357.34,home_improvement,10+ years,yes,120000,5.28,0
1034662,98796539,18000, 36 months,7.49,559.83,debt_consolidation,10+ years,no,70000,16.72,0
474011,55073068,7000, 36 months,10.99,229.14,debt_consolidation,4 years,no,65000,15.62,0
264655,529502,5500, 60 months,15.58,132.53,debt_consolidation,4 years,no,25064,23.7,0
909522,4290120,24000, 60 months,13.11,547.43,debt_consolidation,9 years,yes,127000,6.95,0
458600,57378223,5000, 36 months,6.24,152.66,home_improvement,4 years,yes,60000,14.69,0
1555474,73915052,18000, 60 months,8.39,368.35,home_improvement,10+ years,yes,96678,18.52,0
756261,108815122,7000, 36 months,11.99,232.47,debt_consolidation,8 years,no,60000,11.16,0
1096007,90128161,21100, 36 months,21.49,800.27,debt_consolidation,10+ years,yes,58450,14,0
1516368,75650075,12000, 36 months,7.39,372.67,credit_card,10+ years,yes,112000,18.04,0
1000588,103209219,3000, 36 months,13.99,102.52,debt_consolidation,7 years,no,44000,32.62,0
1134499,87674482,10000, 60 months,13.99,232.64,major_purchase,7 years,yes,65000,9.77,0
1421494,95141350,28000, 36 months,13.49,950.06,debt_consolidation,10+ years,no,140000,10.37,0
1258498,115361385,40000, 60 months,9.44,838.91,debt_consolidation,3 years,yes,190000,16.69,0
1164579,85574194,10000, 36 months,15.59,349.55,debt_consolidation,9 years,yes,58500,30.81,0
661468,40441046,18000, 60 months,16.49,442.43,credit_card,10+ years,yes,51000,18.49,0
982596,1226255,16000, 36 months,6.03,486.97,moving,5 years,yes,350000,0.7,0
614265,44076911,6000, 36 months,11.53,197.95,debt_consolidation,< 1 year,no,100000,23.41,0
567673,46814402,16000, 36 months,9.99,516.2,debt_consolidation,10+ years,yes,60000,5.26,0
810216,9866772,13000, 36 months,19.97,482.93,debt_consolidation,2 years,no,97397,5.31,0
991586,1096475,1600, 36 months,7.9,50.07,debt_consolidation,4 years,no,20832,23.16,0
1187214,83903280,13000, 60 months,13.49,299.07,credit_card,10+ years,yes,48650,15.07,0
607994,44573604,12000, 36 months,6.92,370.09,debt_consolidation,10+ years,yes,42000,28.58,1
736056,109985513,24000, 36 months,7.07,741.82,debt_consolidation,< 1 year,yes,50000,21.2,0
1430357,94193664,6000, 36 months,5.32,180.69,debt_consolidation,9 years,yes,79000,19.28,0
429387,59082501,27000, 36 months,10.99,883.82,debt_consolidation,< 1 year,no,60000,33.76,0
1445323,93900005,14400, 60 months,11.39,315.9,home_improvement,,yes,58000,13.55,0
1511758,90855471,20000, 36 months,10.99,654.68,debt_consolidation,9 years,no,85000,14.49,0
343654,64251012,19325, 36 months,12.05,642.33,debt_consolidation,7 years,yes,60000,26.19,0
65631,28913413,15000, 36 months,13.35,507.95,debt_consolidation,2 years,no,42000,31.62,0
766476,107126227,15000, 36 months,8.24,471.71,credit_card,,yes,23604,47.69,0
1319290,83272220,20000, 36 months,8.99,635.91,car,10+ years,yes,162048,10.03,1
1437256,94172747,10000, 60 months,22.74,280.42,debt_consolidation,9 years,no,34000,27.96,0
1400987,75162123,14000, 60 months,6.49,273.87,other,5 years,yes,153000,16.09,0
943052,2311664,11000, 36 months,14.09,376.44,debt_consolidation,6 years,yes,34000,17.47,0
994274,103971117,8500, 36 months,13.99,290.47,credit_card,3 years,no,34650,26.22,0
1166766,85511633,13000, 60 months,14.49,305.8,debt_consolidation,4 years,no,55000,23.57,0
1284095,112948296,6400, 36 months,9.93,206.3,other,10+ years,yes,68000,14.93,0
622547,43529368,29400, 36 months,6.92,906.72,credit_card,8 years,no,60000,28.16,0
1551102,73713781,7200, 36 months,19.99,267.55,debt_consolidation,6 years,yes,24000,24.25,0
1423053,94161625,2400, 36 months,13.99,82.02,home_improvement,5 years,yes,75000,10.66,0
1548371,74601815,3500, 36 months,6.49,107.26,home_improvement,,yes,48000,8.63,0
603985,44866134,29500, 36 months,6.39,902.67,debt_consolidation,10+ years,yes,64000,14.7,0
1433760,94744200,10000, 36 months,8.24,314.48,debt_consolidation,10+ years,no,95000,29.21,0
1251074,116795744,10800, 60 months,14.08,251.75,debt_consolidation,7 years,no,65000,18.94,0
295273,67356497,21000, 36 months,7.26,650.92,debt_consolidation,5 years,no,115000,18.22,0
360445,63434974,8000, 36 months,10.99,261.88,home_improvement,5 years,yes,60000,23.8,0
919415,3694865,2800, 36 months,17.27,100.21,renewable_energy,10+ years,no,95000,4.9,0
943994,2307527,15350, 36 months,12.12,510.72,debt_consolidation,9 years,yes,160000,4.48,0
1155480,85677131,16375, 60 months,26.49,495.04,debt_consolidation,10+ years,no,39000,13.91,0
370858,63344906,13000, 36 months,12.29,433.59,credit_card,10+ years,yes,58000,26,0
617982,41358457,28000, 36 months,9.99,903.35,credit_card,5 years,yes,250000,11.31,0
407631,60833666,10550, 36 months,9.17,336.33,credit_card,< 1 year,yes,28000,29.96,0
806522,10134753,17000, 36 months,7.9,531.94,debt_consolidation,< 1 year,yes,73000,19.06,0
1405432,75699430,8000, 36 months,5.32,240.92,debt_consolidation,2 years,yes,40000,17.22,0
1343590,80620923,10000, 36 months,15.31,348.18,debt_consolidation,,no,46380,20.52,0
1036391,98807502,12000, 36 months,5.32,361.38,credit_card,10+ years,yes,51000,19.93,0
730632,110047712,9000, 36 months,20,334.48,debt_consolidation,3 years,no,28000,33.99,0
353215,64068312,14000, 60 months,13.18,319.84,debt_consolidation,8 years,no,35000,13.92,0
660027,40391256,12000, 36 months,6.03,365.23,debt_consolidation,4 years,yes,69500,17.94,0
120296,19515991,12000, 60 months,16.29,293.67,home_improvement,10+ years,yes,46612,9.65,0
198281,12586967,22000, 60 months,14.16,513.73,debt_consolidation,6 years,no,50123,19.73,0
1611659,70650371,4800, 36 months,9.75,154.32,other,10+ years,no,36000,1.67,0
519754,50587690,35000, 60 months,15.61,843.9,credit_card,10+ years,yes,100000,17.28,0
588004,46315438,17700, 60 months,11.53,389.54,debt_consolidation,10+ years,no,38500,33.04,0
537716,48120199,10000, 60 months,10.99,217.38,debt_consolidation,10+ years,yes,60000,13.52,0
1263347,114142212,13800, 36 months,18.06,499.32,credit_card,6 years,no,30000,26.04,0
1216528,118330164,10000, 36 months,11.99,332.1,credit_card,10+ years,no,57000,5.35,0
1564136,73548539,14000, 36 months,6.49,429.03,debt_consolidation,7 years,yes,53000,29.89,1
1588749,70855412,8000, 36 months,11.99,265.68,other,,yes,127200,23.66,0
122722,20569049,18000, 36 months,14.99,623.89,debt_consolidation,10+ years,yes,121000,18.61,0
843919,7658134,27050, 60 months,25.57,803.02,other,10+ years,no,68000,17.51,0
479171,55969426,3000, 36 months,14.65,103.49,vacation,9 years,yes,54000,26.3,0
766446,107612083,14000, 60 months,13.99,325.69,major_purchase,10+ years,yes,96000,23.62,0
480756,55493150,5000, 36 months,12.29,166.77,credit_card,9 years,no,27000,33.33,0
728549,110732510,6000, 36 months,7.07,185.46,credit_card,7 years,yes,74000,31.53,0
1076927,96355983,10500, 36 months,12.74,352.48,credit_card,< 1 year,no,77000,24.92,0
851663,7064560,16000, 36 months,17.76,576.52,debt_consolidation,1 year,no,60000,17.62,1
927517,3356935,28000, 36 months,8.9,889.09,debt_consolidation,10+ years,yes,110000,14.01,0
1021716,100162857,3000, 36 months,14.99,103.99,moving,2 years,no,59000,12,0
1233706,117558415,11200, 36 months,10.42,363.61,moving,7 years,yes,72000,28.57,0
1579025,72623089,35000, 36 months,7.89,1095,credit_card,10+ years,yes,80000,15.84,0
344425,65159299,24000, 36 months,9.99,774.3,debt_consolidation,6 years,no,65000,18.39,0
699081,37790415,30000, 36 months,14.99,1039.82,debt_consolidation,10+ years,yes,84000,16.54,0
1415667,95129541,17200, 36 months,14.99,596.16,debt_consolidation,1 year,no,52000,28.57,1
1605866,70663311,24000, 60 months,21.18,651.72,debt_consolidation,10+ years,yes,64000,23.1,1
662995,40500872,15000, 60 months,19.99,397.33,credit_card,7 years,no,59000,22.72,0
1612176,70291295,16575, 36 months,16.29,585.11,debt_consolidation,7 years,no,100000,8.51,0
76274,27520792,24000, 36 months,9.17,765.1,credit_card,10+ years,yes,265000,18.74,0
113630,21420772,20000, 36 months,12.49,668.98,debt_consolidation,3 years,no,65000,16.54,0
157880,16501882,5000, 36 months,12.49,167.25,debt_consolidation,6 years,yes,45000,5.89,0
307330,66612399,20000, 36 months,5.32,602.3,credit_card,2 years,no,132000,14.02,0
200667,12595282,17000, 36 months,11.99,564.57,debt_consolidation,10+ years,yes,125000,4.42,0
1462536,93472273,12000, 36 months,10.49,389.98,debt_consolidation,3 years,yes,72000,10.53,0
233210,10161058,14400, 60 months,14.98,342.43,debt_consolidation,< 1 year,yes,150000,8.61,0
1543658,74671641,24000, 60 months,22.45,669.01,debt_consolidation,10+ years,no,55000,38.47,0
150390,17473182,6000, 36 months,14.99,207.97,debt_consolidation,,no,28263,6.92,1
522497,51877617,17000, 60 months,12.29,380.66,credit_card,10+ years,yes,55000,15.95,0
1214008,116876648,24000, 36 months,5.32,722.76,credit_card,4 years,no,120000,12.26,0
1008938,102533854,3000, 36 months,11.49,98.92,debt_consolidation,10+ years,yes,90000,23.59,0
554852,49684018,15000, 36 months,12.69,503.18,debt_consolidation,< 1 year,no,80000,19.7,0
1214558,116805227,8000, 36 months,9.44,256.04,debt_consolidation,2 years,yes,87000,8.32,0
316304,65644393,16000, 60 months,18.2,408.04,major_purchase,2 years,yes,60000,13.06,1
1484543,91448456,3025, 36 months,11.49,99.74,home_improvement,,yes,24000,20.2,0
1271466,115049438,10000, 36 months,7.35,310.38,debt_consolidation,,yes,60000,27.52,0
1614371,70112782,15000, 60 months,22.45,418.14,debt_consolidation,3 years,no,50000,34.11,0
1143811,86912971,11200, 60 months,21.49,306.1,debt_consolidation,10+ years,yes,59000,24.1,0
79617,26529402,18500, 60 months,9.17,385.56,debt_consolidation,< 1 year,yes,97000,12.06,0
113230,21390404,5000, 36 months,7.69,155.97,debt_consolidation,10+ years,yes,150000,6.25,0
1280764,113903301,3600, 36 months,14.08,123.18,home_improvement,< 1 year,yes,35000,26.83,0
1318825,82890439,4000, 36 months,18.99,146.61,debt_consolidation,5 years,no,28000,24.69,0
172144,14640849,10200, 36 months,11.99,338.74,debt_consolidation,2 years,yes,100000,12.01,0
1565388,73608851,2500, 36 months,11.99,83.03,other,10+ years,no,61000,32.15,0
1495093,91302296,7000, 36 months,15.59,244.69,small_business,< 1 year,yes,29120,16.98,0
1635080,68921945,7500, 36 months,19.89,278.31,other,2 years,no,25000,17.14,0
176128,14568138,22475, 60 months,19.99,595.33,debt_consolidation,6 years,yes,67000,10.96,0
